datetime,volume,ticks,open,low,high,cost,close
2018-09-04 23:01,3439.68257313,1536019200000,7254.0,7235.5,7400.0,25272240.0,7362.5
2018-09-05 23:01,5892.18086095,1536105600000,7379.5,6626.5,7390.0,41121100.0,6680.0
2018-09-06 23:01,8932.86261936,1536192000000,6681.5,6230.0,6694.0,57247490.0,6486.0
2018-09-07 23:01,3322.08582743,1536278400000,6485.5,6321.5,6560.0,21349220.0,6392.5
2018-09-08 23:01,6972.08538354,1536364800000,6405.5,6096.0,6451.5,43347800.0,6185.0
2018-09-09 23:01,13372.81033356,1536451200000,6176.0,6166.0,6450.0,83463420.0,6246.5
2018-09-10 23:01,3525.17893848,1536537600000,6259.5,6224.0,6341.5,22163570.0,6290.5
2018-09-11 23:01,1599.11094359,1536624000000,6297.5,6150.0,6400.0,10064430.0,6275.0
2018-09-12 23:01,670.75265788,1536710400000,6282.0,6185.0,6348.5,4198040.0,6321.5
2018-09-13 23:01,9848.11726644,1536796800000,6322.0,6322.0,6527.5,63641490.0,6487.5
2018-09-14 23:01,9452.12980037,1536883200000,6487.5,6391.5,6579.0,61204010.0,6483.5
2018-09-15 23:01,20422.97521236,1536969600000,6482.5,6404.5,6600.0,132975320.0,6514.5
2018-09-16 23:01,7698.65388624,1537056000000,6512.5,6376.0,6559.0,49943530.0,6497.5
2018-09-17 23:01,7767.09292507,1537142400000,6497.5,6178.0,6561.0,49392930.0,6250.5
2018-09-18 23:01,2058.99795291,1537228800000,6249.5,6230.0,6381.0,12956520.0,6329.0
2018-09-19 23:01,7624.46855397,1537315200000,6328.5,6100.0,6547.0,48269280.0,6385.0
2018-09-20 23:01,2891.75219518,1537401600000,6385.5,6331.0,6530.5,18545520.0,6485.5
2018-09-21 23:01,5171.23784936,1537488000000,6486.0,6480.5,6769.5,34635160.0,6734.5
2018-09-22 23:01,3728.58589927,1537574400000,6751.0,6621.0,6897.5,25183380.0,6708.0
2018-09-23 23:01,2777.79851262,1537660800000,6706.5,6621.0,6765.0,18598720.0,6701.5
2018-09-24 23:01,3096.73178763,1537747200000,6701.5,6557.0,6718.0,20491480.0,6580.5
2018-09-25 23:01,2464.87630813,1537833600000,6578.5,6328.5,6578.5,15791281.0,6432.5
2018-09-26 23:01,4127.64336156,1537920000000,6429.5,6359.0,6569.5,26690420.0,6460.0
2018-09-27 23:01,5942.12268486,1538006400000,6465.5,6432.0,6798.0,39309010.0,6677.5
2018-09-28 23:01,3361.33508909,1538092800000,6684.5,6539.5,6793.5,22410580.0,6625.5
2018-09-29 23:01,3082.90249708,1538179200000,6625.5,6460.0,6682.0,20197560.0,6583.0
2018-09-30 23:01,3589.15816583,1538265600000,6575.0,6502.0,6643.5,23675060.0,6600.5
2018-10-01 23:01,1748.75294677,1538352000000,6607.5,6483.5,6649.5,11470960.0,6558.5
2018-10-02 23:01,4772.23856437,1538438400000,6574.0,6449.0,6602.5,31210350.0,6503.0
2018-10-03 23:01,2495.8261931,1538524800000,6502.5,6300.0,6511.5,16046660.0,6449.5
2018-10-04 23:01,2859.91903026,1538611200000,6415.0,6402.0,6584.5,18630420.0,6552.5
2018-10-05 23:01,3133.9414533,1538697600000,6553.0,6500.0,6641.0,20565020.0,6588.0
2018-10-06 23:01,3649.72518223,1538784000000,6587.5,6500.0,6620.5,23927620.0,6547.0
2018-10-07 23:01,3566.71058995,1538870400000,6549.5,6472.0,6600.0,23313500.0,6567.5
2018-10-08 23:01,15438.39768941,1538956800000,6570.5,6491.0,6675.0,101913610.0,6607.5
2018-10-09 23:01,6017.7001794,1539043200000,6608.0,6560.5,6630.0,39685250.0,6592.0
2018-10-10 23:01,6940.08466707,1539129600000,6592.0,6450.0,6592.0,45192480.0,6534.0
2018-10-11 23:01,20049.96906892,1539216000000,6533.0,6000.0,6533.0,124550000.0,6151.0
2018-10-12 23:01,6217.59773841,1539302400000,6151.5,6105.5,6289.0,38482580.0,6181.5
2018-10-13 23:01,2732.47817336,1539388800000,6181.5,6143.5,6331.0,16960540.0,6194.5
2018-10-14 23:01,7753.19949244,1539475200000,6194.5,6147.5,6300.0,48237890.0,6178.0
2018-10-15 23:01,19136.18917982,1539561600000,6178.5,6145.5,6752.5,123002030.0,6438.0
2018-10-16 23:01,6923.52642432,1539648000000,6437.5,6389.0,6510.0,44573840.0,6456.5
2018-10-17 23:01,13523.40135117,1539734400000,6456.0,6377.0,6507.0,87076420.0,6440.0
2018-10-18 23:01,55424.95331284,1539820800000,6439.5,6340.5,6504.0,356853520.0,6396.0
2018-10-19 23:01,10414.21279843,1539907200000,6395.5,6318.0,6456.5,66519504.0,6385.0
2018-10-20 23:01,6068.29862396,1539993600000,6384.5,6350.0,6475.0,38852990.0,6408.0
2018-10-21 23:01,3619.51810961,1540080000000,6409.0,6391.0,6500.0,23268480.0,6412.5
2018-10-22 23:01,3177.59885297,1540166400000,6412.5,6376.0,6425.0,20335820.0,6413.0
2018-10-23 23:01,17900.03100765,1540252800000,6413.5,6326.5,6465.0,114507930.0,6397.0
2018-10-24 23:01,13933.17470663,1540339200000,6398.0,6359.5,6495.0,89555042.0,6410.0
2018-10-25 23:01,7253.659643,1540425600000,6411.0,6322.5,6479.0,46449617.0,6395.0
2018-10-26 23:01,5229.21792649,1540512000000,6394.5,6267.0,6466.0,33437599.0,6410.5
2018-10-27 23:01,7765.36126689,1540598400000,6412.0,6392.0,6423.0,49734230.0,6409.0
2018-10-28 23:01,1280.9923663,1540684800000,6408.0,6391.5,6425.0,8204980.0,6408.5
2018-10-29 23:01,7868.57130794,1540771200000,6409.0,6134.5,6423.5,49425756.0,6268.5
2018-10-30 23:01,1576.09622251,1540857600000,6270.5,6252.0,6298.0,9887599.0,6275.5
2018-10-31 23:01,4440.54903035,1540944000000,6274.5,6185.0,6380.0,27921003.0,6310.0
2018-11-01 23:01,4016.91133968,1541030400000,6310.0,6302.5,6368.0,25351418.0,6342.5
2018-11-02 23:01,1969.27679335,1541116800000,6342.0,6332.0,6381.5,12516376.0,6350.5
2018-11-03 23:01,4495.48501849,1541203200000,6350.0,6283.0,6414.0,28490168.0,6335.5
2018-11-04 23:01,5045.1690789,1541289600000,6336.0,6268.0,6478.5,32300778.0,6428.5
2018-11-05 23:01,3817.74804288,1541376000000,6428.0,6341.5,6485.0,24471300.0,6406.5
2018-11-06 23:01,3843.26369302,1541462400000,6408.0,6364.5,6495.0,24692470.0,6452.5
2018-11-07 23:01,8117.30311626,1541548800000,6452.5,6450.5,6629.5,52873179.0,6507.5
2018-11-08 23:01,7038.02031154,1541635200000,6508.0,6361.0,6520.0,45385991.0,6410.5
2018-11-09 23:01,4941.36955836,1541721600000,6411.5,6285.5,6419.5,31424862.0,6336.5
2018-11-10 23:01,2736.47795302,1541808000000,6336.5,6335.5,6426.0,17412299.0,6352.0
2018-11-11 23:01,1774.2201426,1541894400000,6351.5,6268.5,6381.5,11224619.0,6363.5
2018-11-12 23:01,1501.42374725,1541980800000,6362.5,6211.0,6437.0,9538967.0,6334.0
2018-11-13 23:01,2621.29577279,1542067200000,6334.0,6250.0,6350.0,16498699.0,6258.5
2018-11-14 23:01,10387.56093118,1542153600000,6258.0,5280.0,6294.5,60492579.0,5589.0
2018-11-15 23:01,10321.20624669,1542240000000,5592.5,5174.0,5721.0,56003368.0,5567.0
2018-11-16 23:01,11013.16708161,1542326400000,5567.0,5414.0,5596.0,60585697.0,5506.5
2018-11-17 23:01,98.3736443,1542412800000,5507.0,5456.0,5537.0,539520.0,5501.5
2018-11-18 23:01,1504.86364711,1542499200000,5503.0,5503.0,5631.0,8297790.0,5552.5
2018-11-19 23:01,11674.66923125,1542585600000,5555.5,4665.0,5555.5,59285841.0,4748.0
2018-11-20 23:01,19586.12868398,1542672000000,4733.5,3995.0,4885.0,88887454.0,4365.5
2018-11-21 23:01,18857.62386259,1542758400000,4349.0,4238.0,4622.5,82985571.0,4536.5
2018-11-22 23:01,4783.02241667,1542844800000,4553.5,4230.0,4600.0,21161300.0,4257.0
2018-11-23 23:01,6804.22875803,1542931200000,4266.5,4087.5,4361.0,28840240.0,4282.5
2018-11-24 23:01,5202.85037444,1543017600000,4285.5,3632.0,4365.0,20224550.0,3796.5
2018-11-25 23:01,2596.1059453,1543104000000,3795.5,3629.5,4127.5,9991110.0,3933.5
2018-11-26 23:01,7678.2657888,1543190400000,3928.5,3514.0,4068.5,28533349.0,3727.0
2018-11-27 23:01,6773.80038194,1543276800000,3722.5,3546.5,3834.5,25061160.0,3769.5
2018-11-28 23:01,10739.13531609,1543363200000,3769.0,3769.0,4349.0,43178108.0,4215.0
2018-11-29 23:01,5643.70507383,1543449600000,4215.0,4082.0,4405.5,24136100.0,4240.0
2018-11-30 23:01,11550.80398228,1543536000000,4249.0,3861.5,4296.0,46439500.0,3974.5
2018-12-01 23:01,6317.72762709,1543622400000,3973.0,3899.5,4274.0,25593090.0,4147.5
2018-12-02 23:01,1722.51368639,1543708800000,4140.5,4020.0,4256.5,7077850.0,4102.0
2018-12-03 23:01,4272.10225492,1543795200000,4095.5,3750.0,4108.0,16772630.0,3828.5
2018-12-04 23:01,10920.99466177,1543881600000,3826.5,3727.5,4029.5,42881390.0,3899.0
2018-12-05 23:01,6386.95571022,1543968000000,3896.5,3650.0,3911.0,24029060.0,3683.5
2018-12-06 23:01,17613.65339261,1544054400000,3692.5,3408.0,3880.5,64745910.0,3427.0
2018-12-07 23:01,20988.66680531,1544140800000,3429.0,3195.5,3552.5,70317500.0,3374.5
2018-12-08 23:01,7558.11942495,1544227200000,3372.0,3240.0,3461.5,25318610.0,3390.0
2018-12-09 23:01,16519.87407364,1544313600000,3388.0,3364.5,3638.0,57981890.0,3525.5
2018-12-10 23:01,49507.36446225,1544400000000,3525.0,3315.0,3588.5,169771140.0,3411.0
2018-12-11 23:01,73104.14193342,1544486400000,3410.0,3291.0,3425.0,244766080.0,3347.0
2018-12-12 23:01,195463.95022168,1544572800000,3346.5,3327.5,3496.0,666168210.0,3435.5
2018-12-13 23:01,1928595.5151859,1544659200000,3432.5,3230.0,3443.0,6471242510.0,3258.0
2018-12-14 23:01,1680684.13162167,1544745600000,3262.5,3133.0,3295.5,5432317110.0,3192.0
2018-12-15 23:01,313233.70840834,1544832000000,3192.0,3117.0,3229.0,1004373030.0,3181.0
2018-12-16 23:01,296783.24148677,1544918400000,3181.0,3160.0,3261.0,954960520.0,3192.0
2018-12-17 23:01,920638.92085189,1545004800000,3191.5,3189.5,3586.5,3018111460.0,3502.5
2018-12-18 23:01,1082725.44894395,1545091200000,3500.0,3440.0,3682.5,3796959200.0,3667.5
2018-12-19 23:01,906526.48950265,1545177600000,3668.5,3633.0,3913.0,3391558630.0,3680.0
2018-12-20 23:01,30806.35250068,1545264000000,3678.5,3660.0,4172.0,117777890.0,4077.0
2018-12-21 23:01,24498.31375558,1545350400000,4075.0,3775.5,4161.0,97502870.0,3839.0
2018-12-22 23:01,6850.3771216,1545436800000,3845.5,3772.0,4011.0,26479020.0,3975.5
2018-12-23 23:01,9245.0020604,1545523200000,3976.0,3900.0,4050.5,36821830.0,3944.0
2018-12-24 23:01,7664.44954376,1545609600000,3944.0,3944.0,4242.0,31579780.0,4025.5
2018-12-25 23:01,27125.67030081,1545696000000,4043.5,3675.5,4044.0,102250410.0,3774.0
2018-12-26 23:01,14838.89265325,1545782400000,3778.5,3690.0,3874.5,56245470.0,3810.0
2018-12-27 23:01,7809.40423993,1545868800000,3807.5,3565.5,3842.5,28927860.0,3590.0
2018-12-28 23:01,9114.77755352,1545955200000,3589.5,3575.0,3937.5,34782740.0,3885.5
2018-12-29 23:01,8371.01736196,1546041600000,3886.5,3705.0,3929.5,31999230.0,3716.0
2018-12-30 23:01,15766.95182746,1546128000000,3736.0,3684.0,3864.5,59965530.0,3830.0
2018-12-31 23:01,8813.13880662,1546214400000,3831.0,3647.0,3832.5,33092580.0,3686.5
2019-01-01 23:01,5969.71010071,1546300800000,3691.0,3620.0,3831.0,22172840.0,3815.5
2019-01-02 23:01,6526.78949947,1546387200000,3821.5,3768.5,3911.5,25040560.0,3883.5
2019-01-03 23:01,4463.18298225,1546473600000,3884.0,3734.0,3884.5,16993230.0,3782.5
2019-01-04 23:01,3792.91205067,1546560000000,3776.0,3711.0,3848.0,14350560.0,3822.0
2019-01-05 23:01,6484.91836894,1546646400000,3817.5,3772.5,3871.0,24803800.0,3792.5
2019-01-06 23:01,6025.80075221,1546732800000,3794.0,3772.0,4079.0,24001600.0,4038.0
2019-01-07 23:01,5152.50300294,1546819200000,4037.0,3966.0,4063.0,20692520.0,4004.5
2019-01-08 23:01,7114.89390562,1546905600000,4004.5,3948.0,4110.5,28622240.0,3994.5
2019-01-09 23:01,25664.44341611,1546992000000,3993.5,3926.5,4071.5,102785310.0,4002.0
2019-01-10 23:01,12864.07419021,1547078400000,4002.5,3560.5,4054.0,48015410.0,3622.5
2019-01-11 23:01,9297.62730546,1547164800000,3623.0,3567.5,3692.5,33797700.0,3634.5
2019-01-12 23:01,7285.81071536,1547251200000,3632.5,3567.0,3652.5,26379250.0,3614.0
2019-01-13 23:01,11050.11833523,1547337600000,3613.5,3468.0,3647.5,39400990.0,3508.5
2019-01-14 23:01,12733.0661471,1547424000000,3509.5,3504.5,3709.0,45574550.0,3660.0
2019-01-15 23:01,8100.24699415,1547510400000,3660.5,3538.5,3683.5,29444110.0,3579.0
2019-01-16 23:01,10049.43823261,1547596800000,3577.0,3570.0,3666.0,36251770.0,3604.0
2019-01-17 23:01,18606.76616012,1547683200000,3604.5,3547.0,3655.5,67067340.0,3637.5
2019-01-18 23:01,55552.60852779,1547769600000,3638.0,3554.0,3683.5,201045580.0,3602.0
2019-01-19 23:01,91102.91317552,1547856000000,3602.5,3552.0,3788.0,335273850.0,3682.5
2019-01-20 23:01,73368.23729956,1547942400000,3682.0,3468.5,3767.0,269140870.0,3532.0
2019-01-21 23:01,119574.99249774,1548028800000,3536.0,3455.0,3596.5,422464820.0,3530.5
2019-01-22 23:01,623223.70626826,1548115200000,3531.0,3421.0,3608.0,2213168460.0,3577.0
2019-01-23 23:01,1840556.81359068,1548201600000,3577.5,3520.5,3608.5,6561149820.0,3549.5
2019-01-24 23:01,2115278.32556384,1548288000000,3549.0,3472.5,3623.0,7517413870.0,3569.5
2019-01-25 23:01,4112579.58309038,1548374400000,3569.5,3470.5,3600.5,14608831450.0,3568.0
2019-01-26 23:01,5593208.53604004,1548460800000,3568.0,3498.5,3663.5,19967816589.0,3548.0
2019-01-27 23:01,5004772.48609097,1548547200000,3548.5,3464.0,3612.0,17730658630.0,3530.5
2019-01-28 23:01,5660318.61534812,1548633600000,3530.5,3327.0,3563.0,19434101850.0,3413.5
2019-01-29 23:01,7967053.40423439,1548720000000,3413.0,3296.5,3451.5,27014770930.0,3394.0
2019-01-30 23:01,373259.70196308,1548806400000,3391.5,3312.5,3455.5,1271885030.0,3408.5
2019-01-31 23:01,1361870.37212173,1548892800000,3413.25,3336.75,3481.0,4645126650.0,3408.25
2019-02-01 23:01,2304145.89653304,1548979200000,3408.5,3350.0,3448.75,7842664610.0,3398.75
2019-02-02 23:01,66576.64194086,1549065600000,3398.75,3359.5,3437.5,227967080.0,3428.25
2019-02-03 23:01,295049.36282103,1549152000000,3418.0,3342.75,3449.5,1006088610.0,3377.75
2019-02-04 23:01,810531.69006971,1549238400000,3377.25,3336.0,3461.0,2762510470.0,3414.0
2019-02-05 23:01,2063813.94827023,1549324800000,3410.0,3337.0,3485.5,7051692280.0,3429.75
2019-02-06 23:01,1075745.21815301,1549411200000,3429.75,3290.25,3441.0,3627787480.0,3362.5
2019-02-07 23:01,1581335.77634215,1549497600000,3362.5,3302.75,3414.25,5321598440.0,3358.0
2019-02-08 23:01,312593.03820835,1549584000000,3358.0,3324.0,3751.5,1102623897.0,3639.0
2019-02-09 23:01,22377.39082445,1549670400000,3639.25,3543.0,3689.75,81133440.0,3578.75
2019-02-10 23:01,32003.43689904,1549756800000,3578.75,3514.25,3666.25,113878240.0,3575.0
2019-02-11 23:01,1218951.1003781,1549843200000,3575.25,3523.25,3666.75,4383565870.0,3589.75
2019-02-12 23:01,1164719.08661779,1549929600000,3590.0,3550.0,3614.75,4160790120.0,3587.75
2019-02-13 23:01,116900.17044817,1550016000000,3587.0,3530.0,3648.0,418551907.0,3581.5
2019-02-14 23:01,182850.34016521,1550102400000,3581.5,3492.0,3660.25,652320843.0,3559.75
2019-02-15 23:01,97659.43173852,1550188800000,3559.75,3495.75,3641.5,349359320.0,3566.5
2019-02-16 23:01,41829.2365696,1550275200000,3567.0,3567.0,3669.5,150286250.0,3580.25
2019-02-17 23:01,115362.59160583,1550361600000,3580.25,3526.25,3701.0,414204800.0,3697.75
2019-02-18 23:01,245269.76370064,1550448000000,3698.0,3661.75,3918.0,929355780.0,3869.5
2019-02-19 23:01,331656.63041763,1550534400000,3869.75,3818.5,3990.5,1294227270.0,3894.25
2019-02-20 23:01,175955.24448042,1550620800000,3894.0,3840.25,3957.75,685321060.0,3941.5
2019-02-21 23:01,40223.84973723,1550707200000,3941.5,3805.5,4000.0,155539350.0,3812.5
2019-02-22 23:01,34727.49615488,1550793600000,3812.5,3812.5,4023.75,136489690.0,3937.0
2019-02-23 23:01,69163.92893182,1550880000000,3937.75,3880.0,4185.5,278156810.0,4107.25
2019-02-24 23:01,10909.26612881,1550966400000,4110.5,3710.75,4202.25,43557260.0,3729.0
2019-02-25 23:01,52177.03999859,1551052800000,3734.0,3717.0,3854.5,196770050.0,3816.5
2019-02-26 23:01,5119.93142865,1551139200000,3817.75,3781.0,3870.0,19536050.0,3797.0
2019-02-27 23:01,1558.82376252,1551225600000,3796.5,3750.0,3871.0,5922860.0,3799.5
2019-02-28 23:01,14736.8023044,1551312000000,3797.5,3755.25,3887.25,56025970.0,3793.5
2019-03-01 23:01,840.66745104,1551398400000,3797.25,3793.75,3842.75,3203650.0,3803.0
2019-03-02 23:01,550.37391283,1551484800000,3800.5,3762.0,3818.0,2089920.0,3808.25
2019-03-03 23:01,30655.63733054,1551571200000,3812.0,3722.5,3866.5,116263480.0,3780.75
2019-03-04 23:01,5449.56904852,1551657600000,3787.25,3672.5,3841.75,20581410.0,3701.5
2019-03-05 23:01,10272.2507026,1551744000000,3701.75,3697.25,3888.0,39111560.0,3846.5
2019-03-06 23:01,8399.79801423,1551830400000,3847.0,3812.75,3900.0,32339570.0,3852.25
2019-03-07 23:01,5652.44722923,1551916800000,3852.25,3838.25,3891.5,21867460.0,3856.25
2019-03-08 23:01,25352.31387153,1552003200000,3856.5,3777.25,3969.75,98629500.0,3840.75
2019-03-09 23:01,19905.75983279,1552089600000,3842.75,3834.5,3970.25,77664530.0,3918.25
2019-03-10 23:01,5184.92076927,1552176000000,3918.75,3870.25,3918.75,20181640.0,3899.25
2019-03-11 23:01,10360.69496778,1552262400000,3899.5,3777.0,3910.75,39875290.0,3846.0
2019-03-12 23:01,2949.51629653,1552348800000,3847.75,3799.75,3876.0,11368840.0,3856.25
2019-03-13 23:01,4051.40882194,1552435200000,3858.25,3822.0,3903.5,15611900.0,3850.25
2019-03-14 23:01,7246.7286849,1552521600000,3850.0,3780.0,3900.0,27861870.0,3855.75
2019-03-15 23:01,2499.23161126,1552608000000,3855.75,3848.25,3912.0,9678990.0,3897.0
2019-03-16 23:01,63456.58776831,1552694400000,3897.0,3896.75,4039.75,252210250.0,3990.25
2019-03-17 23:01,48111.90817273,1552780800000,3990.25,3875.0,4047.75,191061690.0,3963.75
2019-03-18 23:01,5207.83933074,1552867200000,3963.75,3915.0,4015.25,20628660.0,3970.25
2019-03-19 23:01,2653.98548183,1552953600000,3970.0,3950.0,4008.0,10556600.0,3998.25
2019-03-20 23:01,39911.64594891,1553040000000,3998.25,3909.25,4072.0,159638640.0,4030.0
2019-03-21 23:01,63585.35810382,1553126400000,4029.75,3926.25,4062.0,253301150.0,3974.0
2019-03-22 23:01,17845.09113552,1553212800000,3974.0,3946.0,3996.0,70885370.0,3982.75
2019-03-23 23:01,11702.87460933,1553299200000,3982.75,3956.5,3990.0,46528420.0,3979.5
2019-03-24 23:01,16442.57516641,1553385600000,3979.5,3942.0,3994.25,65306380.0,3968.5
2019-03-25 23:01,9240.25236358,1553472000000,3968.5,3853.75,3973.0,36370990.0,3904.5
2019-03-26 23:01,10064.23764388,1553558400000,3904.25,3880.25,3919.0,39325860.0,3919.0
2019-03-27 23:01,30251.52515475,1553644800000,3914.0,3913.75,4037.25,120949790.0,4029.5
2019-03-28 23:01,5936.79392936,1553731200000,4025.5,3995.25,4025.5,23789440.0,4010.75
2019-03-29 23:01,8063.39082234,1553817600000,4011.0,4007.0,4103.0,32841200.0,4090.25
2019-03-30 23:01,7796.67006835,1553904000000,4090.25,4022.5,4133.25,31813690.0,4091.0
2019-03-31 23:01,3249.31395706,1553990400000,4091.25,4077.25,4099.75,13278160.0,4092.25
2019-04-01 23:01,6296.02962912,1554076800000,4092.5,4053.25,4145.5,25997850.0,4135.0
2019-04-02 23:01,22256.28064573,1554163200000,4133.5,4130.25,5179.0,101377100.0,4909.5
2019-04-03 23:01,8599.37654501,1554249600000,4896.25,4812.5,5351.25,44060330.0,4977.25
2019-04-04 23:01,16228.53111041,1554336000000,4978.75,4785.0,5069.25,80758380.0,4907.5
2019-04-05 23:01,26252.81821171,1554422400000,4910.0,4888.0,5069.75,130910310.0,5041.75
2019-04-06 23:01,11044.47117546,1554508800000,5041.75,4975.5,5246.0,56067520.0,5165.0
2019-04-07 23:01,6017.50078519,1554595200000,5165.0,4988.0,5220.0,30647000.0,5020.75
2019-04-08 23:01,6704.62966972,1554681600000,5020.75,5020.75,5389.25,34949940.0,5177.0
2019-04-09 23:01,18862.25588095,1554768000000,5174.75,5092.0,5260.25,98257540.0,5195.5
2019-04-10 23:01,4310.36439588,1554854400000,5193.5,5171.5,5477.0,22977010.0,5319.0
2019-04-11 23:01,14164.23530291,1554940800000,5321.25,4965.0,5344.5,72245400.0,5042.5
2019-04-12 23:01,3489.55093102,1555027200000,5041.25,4911.25,5118.25,17642200.0,5076.5
2019-04-13 23:01,6634.75836921,1555113600000,5075.75,5042.25,5119.0,33644550.0,5066.0
2019-04-14 23:01,1120.26029973,1555200000000,5064.5,5015.0,5185.5,5705440.0,5159.25
2019-04-15 23:01,83735.01191219,1555286400000,5159.75,4951.0,5191.0,426464230.0,5038.25
2019-04-16 23:01,18807.08043902,1555372800000,5026.25,5020.0,5302.25,95686810.0,5206.25
2019-04-17 23:01,9130.69067405,1555459200000,5206.0,5174.0,5273.25,47636480.0,5230.0
2019-04-18 23:01,4676.69985728,1555545600000,5229.75,5209.75,5322.25,24590120.0,5283.5
2019-04-19 23:01,11321.1797543,1555632000000,5281.5,5201.75,5369.5,59469850.0,5287.25
2019-04-20 23:01,7991.19953562,1555718400000,5288.0,5259.5,5357.0,42461730.0,5321.0
2019-04-21 23:01,37043.31051115,1555804800000,5321.0,5126.25,5349.0,194982980.0,5303.25
2019-04-22 23:01,3846.23159327,1555891200000,5303.75,5204.25,5500.0,20602020.0,5369.5
2019-04-23 23:01,10487.21581999,1555977600000,5369.5,5288.5,5680.25,58132790.0,5531.25
2019-04-24 23:01,13141.35230441,1556064000000,5532.25,5351.25,5616.25,71758900.0,5440.75
2019-04-25 23:01,10107.92423056,1556150400000,5440.75,4984.0,5519.5,54613330.0,5124.0
2019-04-26 23:01,9772.61710712,1556236800000,5124.75,5039.75,5274.0,50128160.0,5136.25
2019-04-27 23:01,17248.41867277,1556323200000,5164.5,5028.0,5232.5,88651820.0,5165.0
2019-04-28 23:01,19871.51013925,1556409600000,5165.25,5090.25,5222.5,102665030.0,5156.5
2019-04-29 23:01,997.84492685,1556496000000,5155.75,5066.25,5184.5,5131300.0,5145.0
2019-04-30 23:01,9272.16149646,1556582400000,5146.0,5123.0,5285.75,48287930.0,5256.0
2019-05-01 23:01,20424.74730714,1556668800000,5262.0,5188.5,5404.25,107969740.0,5329.0
2019-05-02 23:01,2452.61859322,1556755200000,5319.75,5289.5,5414.5,13137090.0,5384.0
2019-05-03 23:01,14232.15478943,1556841600000,5384.0,5365.5,5799.0,79781500.0,5661.5
2019-05-04 23:01,14898.35922986,1556928000000,5661.5,5523.0,5845.0,85140540.0,5768.0
2019-05-05 23:01,9218.31025971,1557014400000,5768.25,5631.75,5784.0,52731340.0,5718.0
2019-05-06 23:01,9406.10784431,1557100800000,5718.25,5566.5,5757.5,53163080.0,5683.5
2019-05-07 23:01,12862.84931633,1557187200000,5685.25,5685.25,5975.0,75705740.0,5732.5
2019-05-08 23:01,34823.88445678,1557273600000,5738.0,5642.75,5996.25,203772370.0,5943.0
2019-05-09 23:01,20214.89267413,1557360000000,5943.25,5927.75,6187.0,121999880.0,6139.0
2019-05-10 23:01,10332.2528747,1557446400000,6139.0,6098.75,6426.5,65001910.0,6339.25
2019-05-11 23:01,28572.92018987,1557532800000,6339.0,6339.0,7465.0,196095650.0,7221.5
2019-05-12 23:01,17290.20275777,1557619200000,7216.0,6755.0,7609.0,123770760.0,6985.25
2019-05-13 23:01,6002.61005866,1557705600000,6974.75,6864.25,8199.0,44545460.0,7768.25
2019-05-14 23:01,4579.6646862,1557792000000,7765.75,7630.25,8270.0,36703980.0,8000.75
2019-05-15 23:01,11416.69090368,1557878400000,8001.5,7842.5,8319.75,92508760.0,8209.75
2019-05-16 23:01,9287.90948425,1557964800000,8207.75,7679.5,8509.25,73693711.0,7889.75
2019-05-17 23:01,4385.04877198,1558051200000,7889.75,6644.75,7946.0,31876370.0,7202.0
